0,0.9676305954089498,0.03236940459104998,0.3286164148521409,0.302089900010893,0.2755633853737386,0.3045050978595576,0.3331877146996234,0.38962102523614073,0.4166967374944305
0.9676305954089498,0,0,0.296247010261091,0.269720495419843,0.24319398078268872,0.2721356932685076,0.3008183101085735,0.35725162064509086,0.3843273329033805
0.032369404591052864,0,0,0.21881548557496988,0.19228897073372186,0.1657624560965647,0.1947041685823866,0.22338678542245238,0.642748379354912,0.6156726670966224
0.3286164148521409,0.296247010261091,0.21881548557496988,0,0.9734734851587519,0.946946970521596,0.9493621675858204,0.9780447844258867,0.5760671062200577,0.6031428184783475
0.302089900010893,0.269720495419843,0.19228897073372186,0.9734734851587519,0,0.9734734853628441,0.9228356527445721,0.9515182695846385,0.5495405913788098,0.5766163036370996
0.2755633853737386,0.24319398078268872,0.1657624560965647,0.946946970521596,0.9734734853628441,0,0.8963091381074163,0.9249917549474826,0.5230140767416555,0.5500897889999452
0.3045050978595576,0.2721356932685076,0.1947041685823866,0.9493621675858204,0.9228356527445721,0.8963091381074163,0,0.9713173831599337,0.5519557892274746,0.5790315014857642
0.3331877146996234,0.3008183101085735,0.22338678542245238,0.9780447844258867,0.9515182695846385,0.9249917549474826,0.9713173831599337,0,0.5806384060675402,0.60771411832583
0.38962102523614073,0.35725162064509086,0.642748379354912,0.5760671062200577,0.5495405913788098,0.5230140767416555,0.5519557892274746,0.5806384060675402,0,0.972924287741711
0.4166967374944305,0.3843273329033805,0.6156726670966224,0.6031428184783475,0.5766163036370996,0.5500897889999423,0.5790315014857642,0.60771411832583,0.972924287741711,0
